,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Percent non-Hispanic Other
2515,0.0071,0.0,0.0,0.0028,0.0,0.9571,0.7701
2516,0.0908,0.0032,0.006999999999999999,0.0206,0.0023,0.8525,0.7251
2517,0.0343,0.0029,0.0164,0.0399,0.0,0.8863,0.6725
2518,0.0208,0.0015,0.0079,0.0685,0.0,0.897,0.7223
2519,0.0258,0.0042,0.0025,0.0845,0.0006,0.8677,0.7334
2520,0.0257,0.0003,0.0018,0.0212,0.0,0.9348,0.778
2521,0.0477,0.0006,0.042,0.040999999999999995,0.0003,0.8458,0.6454
2522,0.0423,0.0029,0.0164,0.0712,0.0002,0.8497,0.702
2523,0.1779,0.0031,0.0056,0.2095,0.0002,0.5893,0.6037
2524,0.5628,0.0,0.0036,0.0068,0.0017,0.4018,0.4250999999999999
2525,0.2213,0.0012,0.011000000000000001,0.146,0.0001,0.605,0.6204000000000001
2526,0.2748,0.0011,0.02,0.0138,0.0,0.6739,0.6903
2527,0.0828,0.0068,0.0017,0.0087,0.0,0.8834,0.9
2528,0.0755,0.0112,0.0,0.0025,0.0,0.8936,0.9108
2529,0.6432,0.0011,0.0035,0.0027,0.0,0.3329,0.34950000000000003
2530,0.2684,0.001,0.0037,0.0874,0.0,0.6221,0.6395
2531,0.6213,0.0113,0.008,0.0046,0.0,0.3548,0.3548
2532,0.1879,0.0035,0.0028,0.0069,0.0,0.7783,0.7988999999999999
2533,0.3768,0.0027,0.0084,0.0707,0.0,0.5233,0.5414
2534,0.0853,0.0025,0.0,0.0308,0.0112,0.8661,0.8702
2535,0.5886,0.0042,0.0052,0.0683,0.0001,0.3138,0.3336
2536,0.2482,0.0024,0.0284,0.2152,0.0063,0.4577,0.49950000000000006
2537,0.6022,0.0016,0.0274,0.071,0.0009,0.2767,0.29690000000000005
2538,0.1938,0.0012,0.0144,0.0003,0.0037,0.7699,0.7866
2539,0.13699999999999998,0.0,0.0,0.0,0.0,0.8385,0.863
2540,0.1834,0.0036,0.0055,0.0161,0.0,0.7783,0.7914
2541,0.076,0.0088,0.0104,0.2438,0.0002,0.6379,0.6608
2542,0.3063,0.0036,0.066,0.1365,0.0001,0.4721,0.48750000000000004
2543,0.2556,0.0013,0.0611,0.1028,0.0006,0.5579,0.5786
2544,0.4477,0.0187,0.0149,0.0021,0.0,0.5029,0.5166
2545,0.3562,0.0,0.0,0.0082,0.0151,0.58,0.6205
2546,0.9307,0.0,0.0,0.0,0.0,0.0669,0.06930000000000003
2547,0.2225,0.0029,0.0071,0.0353,0.0,0.7163,0.7322
2548,0.2069,0.0034,0.0004,0.1312,0.0,0.6472,0.6581
2549,0.2223,0.0032,0.0086,0.0175,0.0005,0.736,0.7479
2550,0.5219,0.0042,0.0097,0.055999999999999994,0.0013,0.3967,0.40689999999999993
2551,0.4887,0.0,0.0526,0.0233,0.0003,0.4229,0.43510000000000004
2552,0.0963,0.0004,0.005,0.0091,0.0,0.86,0.8892
2553,0.8966,0.0014,0.0066,0.004,0.0001,0.0896,0.09130000000000005
2554,0.2497,0.0045,0.0043,0.1581,0.0,0.5578,0.5834
2555,0.0992,0.0161,0.0037,0.008,0.0,0.8572,0.873
2556,0.045,0.0004,0.0055,0.1708,0.0,0.7631,0.7783
2557,0.6459999999999999,0.0018,0.0061,0.0212,0.0004,0.3196,0.3245000000000001
2558,0.2244,0.0015,0.0113,0.0726,0.0,0.6697,0.6902
2559,0.2314,0.0056,0.0044,0.135,0.0008,0.6069,0.6228
2560,0.3101,0.0,0.0054,0.0804,0.0,0.5846,0.6041
2561,0.0628,0.0097,0.0112,0.0045,0.0,0.8977,0.9117999999999999
2562,0.5871,0.0,0.0,0.0384,0.0,0.3606,0.37450000000000006
2563,0.2153,0.0067,0.0,0.0097,0.0,0.762,0.7683
2564,0.1752,0.0053,0.005,0.0161,0.0,0.7683,0.7984
2565,0.1527,0.0033,0.1509,0.0963,0.0006,0.5696,0.5962000000000001
2566,0.2876,0.0209,0.0,0.0835,0.0,0.6009,0.608
2567,0.2973,0.0009,0.0002,0.1264,0.0,0.5593,0.5751999999999999
2568,0.2736,0.0008,0.0111,0.02,0.0003,0.6751,0.6941999999999999
2569,0.2792,0.0069,0.0061,0.006,0.0,0.6946,0.7018
2570,0.4513,0.0031,0.004,0.0116,0.0,0.5285,0.53
2571,0.1815,0.0069,0.0086,0.027999999999999997,0.0006,0.7534,0.7744
2572,0.1828,0.0065,0.0195,0.1277,0.0075,0.5868,0.6559999999999999
2573,0.2314,0.0091,0.0,0.1449,0.0,0.5177,0.6146
2574,0.6437,0.0021,0.0198,0.0231,0.0,0.3113,0.3112999999999999
2575,0.6188,0.0,0.0,0.0069,0.0,0.3743,0.37429999999999997
2576,0.5601,0.0,0.0057,0.0314,0.0019,0.3939,0.4008999999999999
2577,0.7105,0.0005,0.0059,0.0014,0.0,0.2538,0.28170000000000006
2578,0.4582,0.0115,0.0194,0.0077,0.0,0.4964,0.5032000000000001
2579,0.4018,0.0021,0.0624,0.2226,0.0004,0.2913,0.3107000000000001
2580,0.5747,0.0036,0.0019,0.0769,0.0,0.3329,0.3429
2581,0.7283,0.0037,0.0063,0.0064,0.001,0.2469,0.2543000000000001
2582,0.0777,0.0008,0.0053,0.0878,0.0,0.8076,0.8284
2583,0.193,0.0037,0.0865,0.0958,0.0008,0.5925,0.6202
2584,0.3536,0.0002,0.0,0.0928,0.0,0.5478,0.5534
2585,0.2982,0.0,0.005,0.0268,0.0,0.67,0.6699999999999999
2586,0.8691,0.0,0.0141,0.0004,0.0,0.1095,0.11640000000000006
2587,0.1107,0.0036,0.0036,0.0548,0.0,0.8085,0.8272999999999999
2588,0.8933,0.0,0.0,0.0131,0.0,0.0935,0.09360000000000002
2589,0.1636,0.003,0.0062,0.0286,0.0,0.7932,0.7986
2590,0.6068,0.002,0.0109,0.0443,0.0002,0.3229,0.3358
2591,0.5662,0.0005,0.0,0.0,0.0,0.4327,0.4333
2592,0.2623,0.0028,0.0064,0.098,0.0004,0.6083,0.6300999999999999
2593,0.8256,0.0028,0.0114,0.0296,0.0012,0.1197,0.12940000000000007
2594,0.2108,0.0007,0.0088,0.0185,0.002,0.7456,0.7592
2595,0.2316,0.0039,0.0047,0.2411,0.0,0.5124,0.5186999999999999
2596,0.1129,0.0067,0.0064,0.0563,0.0004,0.7879,0.8172999999999999
2597,0.2099,0.0004,0.0047,0.0654,0.0,0.7123,0.7196
2598,0.327,0.0013,0.0031,0.0265,0.0,0.6177,0.6420999999999999
2599,0.5868,0.0005,0.0017,0.0288,0.0,0.3681,0.3822
2600,0.2227,0.0047,0.0,0.0227,0.0,0.7208,0.7499
2601,0.245,0.0022,0.2002,0.2012,0.0005,0.3309,0.3509
2602,0.1446,0.0029,0.0005,0.0437,0.0,0.7867,0.8083
2603,0.155,0.0041,0.0045,0.1508,0.0,0.6659999999999999,0.6856
2604,0.7928,0.0005,0.0081,0.0318,0.0,0.1627,0.16680000000000006
2605,0.4149,0.0028,0.0049,0.0217,0.0004,0.5551,0.5552999999999999
2606,0.2463,0.0024,0.0326,0.1235,0.0003,0.5736,0.5949
2607,0.5222,0.0013,0.0196,0.0563,0.0,0.3965,0.40060000000000007
2608,0.2318,0.0032,0.0012,0.0008,0.0,0.747,0.763
2609,0.4377,0.0,0.0,0.0,0.0,0.5623,0.5623
2610,0.3585,0.0,0.0073,0.0492,0.0,0.5827,0.585
2611,0.5074,0.0014,0.0037,0.0647,0.0002,0.4165,0.4226000000000001
2612,0.29,0.0066,0.0067,0.0431,0.002,0.6332,0.6516000000000001
2613,0.1342,0.0103,0.0157,0.0524,0.0001,0.7541,0.7873
2614,0.1871,0.0017,0.0128,0.1979,0.0011,0.5751,0.5994
2615,0.2416,0.0025,0.002,0.1488,0.0,0.585,0.6051
2616,0.3792,0.0018,0.0163,0.0758,0.001,0.5036,0.5259
2617,0.5945,0.001,0.0029,0.0454,0.0002,0.3383,0.356
2618,0.3478,0.0052,0.0026,0.0617,0.0,0.5561,0.5827
2619,0.1275,0.0144,0.0,0.0079,0.0,0.8405,0.8502000000000001
2620,0.4801,0.0014,0.0007,0.0009,0.0,0.5161,0.5168999999999999
2621,0.1899,0.0114,0.0,0.0588,0.0,0.7169,0.7399
2622,0.0569,0.0026,0.0062,0.0555,0.0,0.8649,0.8788
2623,0.4294,0.0017,0.0692,0.1857,0.0005,0.2959,0.3135000000000001
2624,0.1311,0.0025,0.0079,0.2067,0.0002,0.6359,0.6516000000000001
2625,0.2672,0.0035,0.0145,0.0741,0.0,0.5998,0.6407
2626,0.2857,0.0047,0.0028,0.0379,0.0,0.6465,0.6689
2627,0.3893,0.0024,0.015,0.0385,0.0,0.5377,0.5548
2628,0.3483,0.0,0.0003,0.0098,0.0,0.6307,0.6416
2629,0.1276,0.0077,0.0065,0.0635,0.0003,0.7818,0.7944
2630,0.9218,0.0006,0.0094,0.0042,0.0001,0.0614,0.06390000000000007
2631,0.2061,0.003,0.004,0.0627,0.0017,0.706,0.7224999999999999
2632,0.4779,0.0051,0.0035,0.032,0.0009,0.4693,0.4806
2633,0.124,0.0089,0.006999999999999999,0.0076,0.0006,0.8422,0.8519
2634,0.1687,0.0027,0.0067,0.07,0.0012,0.7328,0.7506999999999999
2635,0.1108,0.0023,0.0038,0.2491,0.0,0.6183,0.634
2636,0.4251,0.0071,0.0069,0.0519,0.0003,0.4865,0.5086999999999999
2637,0.778,0.0,0.0077,0.0163,0.0,0.1735,0.19799999999999995
2638,0.1635,0.0101,0.0124,0.0781,0.0005,0.7162,0.7354
2639,0.2326,0.0155,0.0036,0.0144,0.006999999999999999,0.7036,0.7269
2640,0.2556,0.0,0.0,0.0407,0.0,0.6988,0.7037
2641,0.1688,0.0027,0.001,0.0474,0.0,0.7716,0.7801
2642,0.3311,0.0,0.0105,0.0648,0.0006,0.5848,0.593
2643,0.0672,0.0012,0.0045,0.1653,0.0007,0.7452,0.7611
2644,0.3985,0.0,0.0,0.0103,0.0,0.5837,0.5912
2645,0.2072,0.002,0.0373,0.3346,0.0005,0.4059,0.4184000000000001
2646,0.9134,0.0,0.0,0.0004,0.0,0.0809,0.08620000000000005
2647,0.8028,0.002,0.0051,0.0062,0.0013,0.1796,0.1826000000000001
2648,0.2136,0.0034,0.0092,0.0347,0.004,0.7199,0.7351
2649,0.2755,0.0021,0.0039,0.1399,0.0,0.5415,0.5786
2650,0.5472,0.0012,0.0104,0.0641,0.0,0.3584,0.3771
2651,0.2142,0.0027,0.0128,0.1172,0.0004,0.6369,0.6527000000000001
2652,0.2388,0.0012,0.009000000000000001,0.0049,0.0013,0.7234,0.7447999999999999
2653,0.9472,0.0,0.0,0.0,0.0,0.0528,0.05279999999999996
2654,0.1406,0.0124,0.0,0.0093,0.0,0.8377,0.8377
2655,0.2694,0.0025,0.0082,0.0143,0.0008,0.6872,0.7048000000000001
2656,0.2179,0.0,0.0,0.011000000000000001,0.0,0.7567,0.7711
2657,0.3291,0.0,0.0,0.0,0.0,0.6709,0.6709
2658,0.5928,0.0,0.0,0.0014,0.0,0.4058,0.40580000000000005
2659,0.7288,0.0004,0.0224,0.0294,0.0,0.2019,0.21900000000000008
2660,0.3433,0.0,0.0108,0.047,0.0,0.5822,0.5989
2661,0.0787,0.0055,0.0077,0.1275,0.0011,0.7442,0.7795
2662,0.5556,0.0036,0.0052,0.0299,0.0,0.3931,0.40569999999999995
2663,0.1942,0.0035,0.0115,0.0433,0.0035,0.7259,0.744
2664,0.8409,0.0,0.0016,0.0146,0.0,0.1324,0.14290000000000003
2665,0.1891,0.0003,0.0047,0.0616,0.0,0.7351,0.7443
2666,0.2368,0.0,0.0099,0.1113,0.0,0.6334,0.642
2667,0.1457,0.006,0.008,0.0671,0.0032,0.7613,0.77
2668,0.2484,0.0049,0.0052,0.0984,0.0001,0.633,0.643
2669,0.2191,0.0046,0.0076,0.1685,0.0029,0.5865,0.5972999999999999
2670,0.3196,0.0191,0.0062,0.0053,0.0,0.6251,0.6497999999999999
2671,0.3999,0.0,0.0143,0.0222,0.0,0.5605,0.5636000000000001
2672,0.1039,0.006,0.0029,0.0067,0.0,0.8644,0.8805
2673,0.1224,0.0306,0.0,0.0,0.0,0.8469,0.847
2674,0.3543,0.0036,0.0213,0.066,0.0007,0.5347,0.5541
2675,0.4722,0.0007,0.0079,0.006999999999999999,0.001,0.493,0.5112
2676,0.3231,0.0005,0.0074,0.0108,0.0,0.6051,0.6582
2677,0.2634,0.0018,0.0158,0.1426,0.0002,0.5593,0.5762
2678,0.4974,0.0116,0.0,0.0,0.0,0.491,0.491
2679,0.2317,0.0011,0.0336,0.1627,0.0007,0.55,0.5702
2680,0.0414,0.0011,0.0032,0.22899999999999998,0.0041,0.7085,0.7212000000000001
2681,0.4496,0.0018,0.0007,0.0085,0.0,0.5394,0.5394
2682,0.2219,0.0,0.0241,0.0005,0.0,0.7418,0.7535000000000001
2683,0.4245,0.0027,0.0193,0.1029,0.0033,0.4363,0.44730000000000003
2684,0.9518,0.012,0.0055,0.0032,0.0004,0.025,0.027100000000000124
2685,0.5197,0.0017,0.0069,0.0247,0.0004,0.4357,0.4465999999999999
2686,0.4167,0.0014,0.0,0.0,0.0,0.5484,0.5819
2687,0.4473,0.0033,0.0191,0.0622,0.0005,0.4541,0.4676
2688,0.2643,0.0027,0.0052,0.092,0.0,0.6236,0.6358
2689,0.2099,0.0018,0.0022,0.0039,0.0,0.7822,0.7822
2690,0.3988,0.018000000000000002,0.0043,0.0902,0.0,0.4789,0.4886999999999999
2691,0.1097,0.0082,0.0,0.0067,0.0,0.8579,0.8754
2692,0.2414,0.0019,0.0292,0.048,0.0004,0.6602,0.6791
2693,0.5606,0.0038,0.0684,0.0321,0.0,0.3246,0.33509999999999995
2694,0.0986,0.0031,0.0016,0.2309,0.0006,0.644,0.6652
2695,0.1965,0.0,0.0,0.0152,0.0,0.7444,0.7883
2696,0.1942,0.0041,0.013999999999999999,0.1726,0.0002,0.5952,0.6149
2697,0.2726,0.0025,0.0068,0.122,0.0134,0.5605,0.5827
2698,0.0362,0.0033,0.0055,0.2029,0.0,0.7347,0.7521
2699,0.3768,0.0017,0.0029,0.0556,0.0,0.5553,0.563
2700,0.6374,0.0025,0.02,0.0362,0.0006,0.2947,0.3033
2701,0.5418,0.0032,0.0023,0.0009,0.0,0.4311,0.4518000000000001
2702,0.1523,0.0,0.0186,0.0306,0.0,0.7713,0.7985
2703,0.0768,0.0029,0.0117,0.0869,0.0,0.8066,0.8217
2704,0.1988,0.0056,0.0079,0.0251,0.001,0.7505,0.7616
2705,0.0872,0.0015,0.0007,0.1728,0.0,0.7318,0.7378
2706,0.1229,0.0052,0.0054,0.0124,0.0004,0.8347,0.8537
2707,0.6329,0.0012,0.0034,0.0119,0.0,0.341,0.3506
2708,0.6878,0.0101,0.0061,0.0343,0.0015,0.2518,0.2602000000000001
2709,0.1527,0.0145,0.0077,0.0969,0.0014,0.7089,0.7267999999999999
2710,0.3832,0.0041,0.0539,0.0979,0.002,0.4407,0.4589
2711,0.8374,0.0195,0.0135,0.0,0.0,0.1296,0.12960000000000005
2712,0.0912,0.0055,0.0036,0.0353,0.0,0.8533,0.8644000000000001
2713,0.2163,0.0034,0.0173,0.0252,0.0026,0.7165,0.7352000000000001
2714,0.6883,0.0,0.0016,0.0085,0.0,0.2977,0.3016
2715,0.2626,0.0,0.0006,0.0056,0.0,0.7309,0.7312000000000001
2716,0.0728,0.0032,0.0008,0.1675,0.0,0.7339,0.7557
2717,0.7469,0.0,0.0132,0.0134,0.0014,0.2228,0.22510000000000008
2718,0.5044,0.001,0.0029,0.0648,0.0,0.4164,0.42690000000000006
2719,0.1329,0.0,0.0,0.0,0.0,0.8385,0.8671
2720,0.2098,0.0023,0.0017,0.2023,0.0011,0.5720000000000001,0.5828
2721,0.1764,0.003,0.0266,0.0622,0.0005,0.7083,0.7313000000000001
2722,0.3416,0.0013,0.0011,0.0301,0.0,0.6147,0.6258999999999999
2723,0.1682,0.0013,0.0052,0.1677,0.0006,0.6375,0.657
2724,0.0456,0.0022,0.0007,0.0564,0.0029,0.8553,0.8922
2725,0.07200000000000001,0.0159,0.0,0.2134,0.0,0.6909,0.6987
2726,0.1311,0.0077,0.0003,0.0893,0.0004,0.7467,0.7712
2727,0.5779,0.0018,0.0099,0.0146,0.0005,0.3839,0.3953000000000001
2728,0.301,0.0,0.0015,0.0202,0.0,0.6421,0.6773
2729,0.5297,0.0,0.0,0.0054,0.0037,0.4613,0.46120000000000005
2730,0.4038,0.0002,0.003,0.0463,0.0,0.5276,0.5467
2731,0.1153,0.003,0.0024,0.0021,0.0,0.8544,0.8772
2732,0.1832,0.0014,0.0045,0.1895,0.0,0.6158,0.6214
2733,0.4459,0.0039,0.0,0.0114,0.0,0.5345,0.5388
2734,0.195,0.003,0.0168,0.1722,0.0009,0.5973,0.6121
2735,0.1858,0.0,0.0027,0.0119,0.0077,0.7912,0.7919
2736,0.9917,0.0001,0.0002,0.0004,0.0,0.0069,0.007600000000000051
2737,0.2374,0.0,0.0033,0.0283,0.0,0.7109,0.731
2738,0.5207,0.0,0.0,0.0,0.0,0.4695,0.47929999999999995
2739,0.2127,0.0,0.0,0.0203,0.0,0.7588,0.767
2740,0.6564,0.0003,0.0,0.0008,0.0016,0.341,0.3409
2741,0.4403,0.0061,0.0016,0.0589,0.0007,0.4618,0.49239999999999995
2742,0.2881,0.003,0.0537,0.1614,0.0019,0.4672,0.4919
2743,0.2441,0.0045,0.0211,0.0773,0.0003,0.6345,0.6527000000000001
2744,0.5670000000000001,0.0033,0.0,0.0112,0.0,0.39399999999999996,0.4185
2745,0.55,0.0012,0.0,0.0461,0.0,0.3949,0.40269999999999995
2746,0.1323,0.0,0.0,0.0097,0.0,0.8482,0.858
2747,0.4304,0.0017,0.0099,0.0893,0.0,0.4517,0.4687
2748,0.3989,0.002,0.012,0.0399,0.0007,0.5327,0.5465
2749,0.3381,0.0017,0.0662,0.0786,0.0003,0.4896,0.5151
2750,0.0999,0.0012,0.0003,0.0995,0.0,0.7837,0.7990999999999999
2751,0.077,0.0011,0.0033,0.1064,0.0,0.7902,0.8122
2752,0.0859,0.0051,0.0031,0.0814,0.0,0.8038,0.8245
2753,0.5373,0.0057,0.0071,0.0585,0.0,0.3914,0.39139999999999997
2754,0.7172,0.0022,0.0094,0.0033,0.0,0.2616,0.26790000000000014
2755,0.8195,0.0014,0.006999999999999999,0.013000000000000001,0.0002,0.1525,0.15890000000000004
2756,0.1091,0.0047,0.0049,0.027999999999999997,0.0009,0.8371,0.8524
2757,0.4687,0.0012,0.0114,0.0561,0.0002,0.4467,0.46240000000000003
2758,0.1794,0.0044,0.0126,0.2303,0.0001,0.564,0.5732
2759,0.3006,0.0019,0.0094,0.2475,0.0005,0.4287,0.44010000000000005
2760,0.5366,0.0043,0.0095,0.0402,0.0,0.4,0.4094000000000001
2761,0.1606,0.0025,0.0166,0.1639,0.0011,0.6401,0.6553
2762,0.9547,0.0004,0.0048,0.0029,0.0001,0.0353,0.03710000000000002
2763,0.4139,0.0006,0.0034,0.1352,0.0,0.4446,0.4469000000000001
2764,0.26,0.0017,0.0006,0.0296,0.0,0.6847,0.7081
2765,0.1919,0.0074,0.0218,0.0996,0.0008,0.6527,0.6785
2766,0.2911,0.0092,0.0094,0.0959,0.0,0.5813,0.5944
2767,0.8819,0.0,0.0,0.0055,0.0,0.1124,0.11260000000000003
2768,0.2445,0.0017,0.0679,0.0613,0.0007,0.5938,0.6239
2769,0.3968,0.0009,0.0031,0.0122,0.0008,0.5703,0.5862
2770,0.6096,0.0095,0.0,0.0225,0.0,0.3512,0.35840000000000005
2771,0.1934,0.0036,0.0051,0.0127,0.0018,0.7675,0.7834000000000001
2772,0.1,0.0073,0.0064,0.0492,0.0008,0.8246,0.8363
2773,0.6646,0.0017,0.0005,0.0044,0.0,0.3176,0.3288000000000001
2774,0.1866,0.0057,0.0027,0.021,0.0,0.7791,0.784
2775,0.9439,0.0,0.0078,0.0,0.0,0.046,0.04830000000000001
2776,0.9389,0.0,0.0002,0.0033,0.0,0.0508,0.057600000000000096
2777,0.1197,0.0097,0.0029,0.0,0.0,0.8433,0.6757
2778,0.0944,0.0098,0.0078,0.0058,0.0011,0.8699,0.7321000000000001
2779,0.1072,0.0037,0.0204,0.0074,0.0035,0.8364,0.7168
2780,0.133,0.0038,0.0005,0.0042,0.0008,0.8551,0.7217
2781,0.0212,0.0033,0.0,0.0016,0.0,0.9739,0.8119000000000001
2782,0.0967,0.0034,0.0174,0.0126,0.0067,0.8383,0.6982
2783,0.0819,0.0352,0.0053,0.0041,0.0032,0.8518,0.7253000000000001
2784,0.0635,0.006999999999999999,0.0067,0.0002,0.0027,0.9105,0.7718999999999999
2785,0.0612,0.0454,0.0008,0.0006,0.0014,0.8876,0.7016
2786,0.1031,0.0351,0.0161,0.0032,0.0056,0.8238,0.6869000000000001
2787,0.0871,0.0198,0.0079,0.0053,0.0013,0.8585,0.7565999999999999
2788,0.0522,0.0106,0.0,0.0023,0.0009,0.9157,0.783
2789,0.0468,0.0159,0.0032,0.0001,0.0011,0.9122,0.7399
2790,0.1293,0.0111,0.0115,0.0016,0.0012,0.83,0.6973
2791,0.028999999999999998,0.0003,0.0009,0.0077,0.0015,0.9496,0.7906
2792,0.0252,0.0016,0.0,0.0016,0.0,0.9673,0.8296
2793,0.1072,0.0,0.0,0.0,0.0,0.8928,0.6978
2794,0.1835,0.0061,0.0403,0.018000000000000002,0.0141,0.7105,0.565
2795,0.0569,0.4706,0.005,0.0015,0.0028,0.4382,0.1452
2796,0.0956,0.0098,0.0103,0.0072,0.0053,0.8595,0.7498
2797,0.0517,0.0189,0.0005,0.0061,0.0006,0.917,0.7502
2798,0.1145,0.0023,0.0176,0.0079,0.0003,0.8432,0.6384
2799,0.1236,0.0057,0.0077,0.0042,0.0062,0.8313,0.7146000000000001
2800,0.0842,0.0711,0.0046,0.004,0.0007,0.8163,0.6814
2801,0.1178,0.0037,0.0149,0.0053,0.0087,0.8233,0.7156
2802,0.1335,0.0025,0.0116,0.0014,0.0002,0.8356,0.7038
2803,0.1047,0.0117,0.0079,0.0065,0.0079,0.8431,0.7193
2804,0.0625,0.0022,0.003,0.0022,0.0156,0.9074,0.6975
2805,0.1835,0.0054,0.0113,0.0098,0.0023,0.7605,0.6347
2806,0.0231,0.0031,0.0175,0.0121,0.0004,0.9255,0.7707999999999999
2807,0.0201,0.0017,0.0101,0.0055,0.0026,0.9412,0.826
2808,0.016,0.003,0.0041,0.0079,0.0,0.9484,0.86
2809,0.0234,0.0021,0.04,0.0259,0.0005,0.8851,0.7011000000000001
2810,0.0139,0.0032,0.0048,0.0098,0.0,0.9535,0.8653
2811,0.0158,0.0064,0.0055,0.0053,0.0,0.9388,0.867
2812,0.0199,0.0053,0.0051,0.0083,0.0,0.9281,0.7484
2813,0.018000000000000002,0.0083,0.0081,0.0087,0.0,0.9452,0.7999
2814,0.0134,0.0036,0.0023,0.0069,0.001,0.9557,0.8218000000000001
2815,0.0151,0.0044,0.0029,0.0056,0.0003,0.9507,0.8087
2816,0.0147,0.0013,0.0114,0.0086,0.0,0.953,0.732
2817,0.0195,0.0019,0.0083,0.0085,0.0006,0.9419,0.8322
2818,0.0233,0.0027,0.0101,0.0109,0.0003,0.9309,0.7887000000000001
2819,0.0168,0.0016,0.0087,0.0071,0.0004,0.9465,0.7904
2820,0.0896,0.0054,0.0081,0.2856,0.0,0.6003,0.34230000000000005
2821,0.0577,0.0021,0.0516,0.0947,0.0004,0.7696,0.7044999999999999
2822,0.0148,0.0,0.0011,0.0581,0.0,0.9146,0.911
2823,0.0301,0.0019,0.0,0.2119,0.0,0.736,0.7421
2824,0.0241,0.0067,0.0051,0.1791,0.0006,0.7469,0.6684
2825,0.0166,0.0003,0.0008,0.19699999999999998,0.0,0.7673,0.7723
2826,0.1558,0.0024,0.102,0.0888,0.0009,0.6149,0.5361
2827,0.0282,0.0023,0.0061,0.0414,0.0012,0.9073,0.7978000000000001
2828,0.0369,0.0014,0.0035,0.0302,0.0,0.8918,0.862
2829,0.0219,0.0004,0.0115,0.0687,0.0001,0.8771,0.8214
2830,0.0127,0.0,0.0016,0.0373,0.0,0.9386,0.9134
2831,0.017,0.0015,0.0067,0.0296,0.0,0.9288,0.8492
2832,0.0224,0.0,0.0051,0.5415,0.0,0.4074,0.32400000000000007
2833,0.0049,0.0018,0.0103,0.027000000000000003,0.0,0.9485,0.803
2834,0.0241,0.0056,0.0016,0.3417,0.0,0.6119,0.596
2835,0.0252,0.0019,0.0088,0.1399,0.0002,0.7957,0.753
2836,0.0483,0.0026,0.009000000000000001,0.2679,0.0,0.6322,0.6222
2837,0.0353,0.0026,0.0006,0.0055,0.0,0.945,0.9179999999999999
2838,0.0187,0.0652,0.0086,0.4514,0.0,0.4234,0.43809999999999993
2839,0.0216,0.0005,0.004,0.28,0.0,0.6787,0.6529
2840,0.0883,0.0027,0.0343,0.2274,0.0004,0.6179,0.5468999999999999
2841,0.0557,0.0,0.0066,0.0537,0.0,0.8613,0.661
2842,0.0004,0.0,0.0,0.001,0.0,0.9863,0.9866
2843,0.1072,0.0035,0.0166,0.1386,0.0012,0.7026,0.6889000000000001
2844,0.0094,0.0013,0.0124,0.2998,0.0,0.6334,0.6551
2845,0.0091,0.0005,0.0012,0.0057,0.0,0.9759,0.8245
2846,0.0348,0.0,0.0088,0.3182,0.0007,0.6185,0.5325
2847,0.036000000000000004,0.0,0.0062,0.3927,0.0,0.5485,0.5081
2848,0.1633,0.0013,0.1907,0.0948,0.0006,0.5074,0.39029999999999987
2849,0.0831,0.0033,0.0168,0.0735,0.0004,0.7995,0.6969
2850,0.0294,0.0046,0.0013,0.0153,0.0,0.9322,0.9264
2851,0.0352,0.0015,0.0072,0.1421,0.0011,0.7817,0.6429
2852,0.0279,0.0026,0.0053,0.0745,0.0,0.872,0.7877000000000001
2853,0.086,0.0026,0.0133,0.0387,0.001,0.8344,0.7764
2854,0.0175,0.0,0.0013,0.0215,0.0017,0.9493,0.881
2855,0.0357,0.0003,0.0074,0.0881,0.0,0.8486,0.6565
2856,0.0285,0.0002,0.013000000000000001,0.1586,0.0,0.7774,0.6347
2857,0.0345,0.0017,0.0035,0.055,0.0,0.8968,0.7843
2858,0.0585,0.002,0.017,0.0524,0.0,0.8264,0.8631
2859,0.0253,0.0005,0.0006,0.5870000000000001,0.0,0.3637,0.3625999999999999
2860,0.0207,0.0026,0.008,0.3456,0.0,0.5973,0.5550999999999999
2861,0.0298,0.0028,0.0154,0.0893,0.0004,0.8382,0.7503
2862,0.0565,0.0015,0.0828,0.2945,0.0004,0.5308,0.48730000000000007
2863,0.055,0.0006,0.0063,0.2221,0.0,0.6984,0.656
2864,0.0,0.0014,0.0,0.0,0.0,0.9932,0.7276
2865,0.0305,0.0035,0.0091,0.2219,0.0007,0.7067,0.6693
2866,0.0576,0.0007,0.0242,0.129,0.0001,0.7559,0.7574000000000001
2867,0.0321,0.0004,0.0,0.2617,0.0,0.6616,0.6158
2868,0.0536,0.0014,0.0134,0.1625,0.0,0.7342,0.7281
2869,0.0265,0.0081,0.012,0.1607,0.0,0.7677,0.6967
2870,0.0062,0.0,0.0084,0.3082,0.0,0.6748,0.49219999999999997
2871,0.0198,0.0017,0.0026,0.039,0.0,0.929,0.7608999999999999
2872,0.1362,0.0022,0.1846,0.0726,0.0008,0.5611,0.4666
2873,0.0294,0.0025,0.0058,0.1472,0.0,0.7804,0.8031
2874,0.0496,0.0,0.0277,0.311,0.0,0.594,0.4677
2875,0.0289,0.0,0.0084,0.0825,0.0,0.8465,0.6652
