FIPS Code,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04
45025,0.0,0.0,6.0,9.0,34.0,15.0,23.0,23.0,18.0,23.0,17.0,40.0,43.0,26.0,11.0,5.0
45027,0.0,0.0,14.0,50.0,13.0,15.0,33.0,14.0,8.0,4.0,10.0,19.0,34.0,20.0,9.0,2.0
45029,0.0,0.0,5.0,3.0,14.0,18.0,20.0,15.0,9.0,29.0,11.0,31.0,28.0,13.0,13.0,7.0
45031,0.0,0.0,3.0,21.0,26.0,12.0,75.0,37.0,33.0,23.0,40.0,81.0,74.0,32.0,16.0,6.0
45033,0.0,0.0,0.0,12.0,12.0,25.0,33.0,21.0,36.0,23.0,16.0,24.0,23.0,11.0,16.0,9.0
45035,0.0,0.0,7.0,7.0,7.0,20.0,85.0,39.0,26.0,30.0,22.0,41.0,61.0,43.0,26.0,13.0
45037,0.0,0.0,0.0,6.0,2.0,3.0,14.0,18.0,5.0,2.0,4.0,13.0,18.0,7.0,4.0,1.0
45039,0.0,0.0,6.0,6.0,19.0,4.0,12.0,13.0,10.0,8.0,11.0,15.0,13.0,10.0,4.0,4.0
45041,0.0,0.0,24.0,53.0,57.0,83.0,214.0,143.0,50.0,46.0,81.0,207.0,144.0,52.0,33.0,11.0
45043,0.0,0.0,8.0,2.0,2.0,40.0,86.0,32.0,11.0,56.0,23.0,55.0,52.0,19.0,17.0,6.0
45045,0.0,0.0,63.0,87.0,55.0,181.0,229.0,110.0,100.0,155.0,182.0,356.0,344.0,121.0,96.0,36.0
45047,0.0,0.0,3.0,1.0,12.0,14.0,33.0,41.0,13.0,9.0,14.0,41.0,52.0,20.0,9.0,3.0
45049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45051,0.0,0.0,35.0,39.0,45.0,271.0,356.0,82.0,67.0,152.0,163.0,307.0,332.0,159.0,103.0,38.0
45053,0.0,0.0,2.0,1.0,1.0,8.0,26.0,21.0,9.0,11.0,5.0,19.0,21.0,3.0,1.0,3.0
45055,0.0,0.0,32.0,9.0,6.0,23.0,41.0,23.0,33.0,18.0,20.0,35.0,25.0,25.0,7.0,8.0
45057,0.0,0.0,13.0,11.0,5.0,11.0,35.0,34.0,45.0,20.0,31.0,58.0,55.0,41.0,20.0,3.0
45059,0.0,0.0,0.0,2.0,1.0,28.0,41.0,10.0,4.0,11.0,25.0,45.0,61.0,17.0,13.0,3.0
45061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45063,0.0,0.0,34.0,44.0,25.0,69.0,121.0,51.0,48.0,60.0,57.0,117.0,104.0,52.0,30.0,22.0
45065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45067,0.0,0.0,0.0,6.0,9.0,31.0,25.0,15.0,38.0,22.0,16.0,42.0,35.0,8.0,15.0,8.0
45069,0.0,0.0,2.0,6.0,15.0,11.0,18.0,17.0,13.0,11.0,20.0,40.0,34.0,13.0,7.0,5.0
45071,0.0,0.0,3.0,2.0,1.0,7.0,23.0,11.0,16.0,13.0,17.0,25.0,28.0,15.0,5.0,2.0
45073,0.0,0.0,5.0,3.0,1.0,11.0,34.0,16.0,20.0,19.0,30.0,47.0,55.0,17.0,6.0,7.0
45075,0.0,0.0,6.0,7.0,18.0,46.0,116.0,55.0,22.0,18.0,23.0,43.0,63.0,42.0,26.0,6.0
45077,0.0,0.0,7.0,7.0,5.0,25.0,50.0,23.0,36.0,71.0,52.0,103.0,74.0,26.0,21.0,8.0
45079,0.0,0.0,72.0,101.0,40.0,122.0,238.0,122.0,98.0,77.0,92.0,123.0,186.0,66.0,41.0,25.0
45081,0.0,0.0,0.0,8.0,0.0,2.0,10.0,8.0,5.0,2.0,5.0,5.0,6.0,3.0,3.0,1.0
45083,0.0,0.0,33.0,22.0,39.0,107.0,158.0,133.0,81.0,147.0,190.0,400.0,477.0,189.0,146.0,47.0
45085,0.0,0.0,19.0,20.0,24.0,58.0,95.0,59.0,27.0,27.0,29.0,33.0,65.0,24.0,17.0,7.0
45087,0.0,0.0,0.0,0.0,1.0,7.0,20.0,16.0,13.0,28.0,21.0,59.0,64.0,23.0,22.0,3.0
45089,0.0,0.0,5.0,25.0,19.0,20.0,54.0,29.0,6.0,13.0,11.0,39.0,45.0,12.0,2.0,3.0
45091,0.0,0.0,12.0,22.0,19.0,53.0,125.0,53.0,28.0,51.0,118.0,123.0,124.0,60.0,52.0,18.0
46003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001,0.0,0.0,2.0,0.0,2.0,7.0,18.0,6.0,9.0,21.0,32.0,52.0,26.0,5.0,17.0,3.0
47003,0.0,0.0,4.0,4.0,4.0,11.0,13.0,7.0,10.0,12.0,13.0,20.0,18.0,6.0,6.0,2.0
47005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009,0.0,0.0,3.0,0.0,1.0,11.0,48.0,36.0,21.0,30.0,55.0,54.0,39.0,17.0,19.0,11.0
47011,0.0,0.0,5.0,7.0,8.0,39.0,57.0,32.0,33.0,44.0,88.0,86.0,85.0,40.0,67.0,36.0
47013,0.0,0.0,0.0,0.0,0.0,2.0,9.0,6.0,10.0,35.0,15.0,13.0,10.0,5.0,9.0,5.0
47015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47017,0.0,0.0,0.0,0.0,4.0,1.0,11.0,22.0,11.0,6.0,3.0,7.0,10.0,2.0,0.0,2.0
47019,0.0,0.0,0.0,0.0,0.0,4.0,39.0,25.0,18.0,33.0,51.0,18.0,7.0,9.0,13.0,2.0
47021,0.0,0.0,1.0,5.0,4.0,4.0,9.0,3.0,3.0,9.0,10.0,20.0,4.0,4.0,11.0,1.0
47023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47025,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,3.0,7.0,9.0,17.0,26.0,6.0,2.0,2.0
47027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47029,0.0,0.0,0.0,1.0,0.0,1.0,21.0,7.0,12.0,22.0,8.0,19.0,15.0,3.0,4.0,2.0
47031,0.0,0.0,0.0,5.0,1.0,0.0,10.0,14.0,18.0,13.0,11.0,17.0,19.0,5.0,5.0,1.0
47033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47035,0.0,0.0,7.0,1.0,1.0,9.0,9.0,23.0,13.0,26.0,15.0,18.0,19.0,5.0,6.0,3.0
47037,0.0,0.0,105.0,198.0,128.0,192.0,291.0,150.0,69.0,175.0,202.0,204.0,116.0,54.0,55.0,18.0
47039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47041,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,6.0,4.0,3.0,13.0,4.0,2.0,0.0,0.0
47043,0.0,0.0,4.0,8.0,2.0,5.0,16.0,18.0,7.0,11.0,16.0,16.0,11.0,3.0,1.0,2.0
47045,0.0,0.0,3.0,1.0,0.0,17.0,21.0,15.0,10.0,15.0,4.0,6.0,7.0,2.0,2.0,3.0
47047,0.0,0.0,7.0,5.0,7.0,17.0,26.0,14.0,7.0,9.0,9.0,8.0,8.0,3.0,7.0,2.0
47049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47051,0.0,0.0,3.0,0.0,2.0,2.0,11.0,11.0,20.0,13.0,10.0,15.0,14.0,2.0,4.0,1.0
47053,0.0,0.0,0.0,3.0,1.0,3.0,24.0,17.0,20.0,3.0,17.0,9.0,8.0,3.0,4.0,5.0
47055,0.0,0.0,0.0,0.0,0.0,3.0,21.0,6.0,17.0,7.0,17.0,21.0,12.0,1.0,0.0,1.0
47057,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,8.0,8.0,11.0,6.0,8.0,2.0,3.0,2.0
47059,0.0,0.0,6.0,1.0,0.0,2.0,22.0,37.0,16.0,23.0,32.0,16.0,12.0,5.0,10.0,3.0
47061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47063,0.0,0.0,0.0,1.0,4.0,26.0,40.0,14.0,31.0,18.0,25.0,33.0,27.0,14.0,8.0,1.0
47065,0.0,0.0,30.0,13.0,41.0,66.0,133.0,79.0,60.0,71.0,207.0,225.0,110.0,47.0,54.0,19.0
47067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47069,0.0,0.0,0.0,0.0,7.0,9.0,31.0,13.0,9.0,12.0,2.0,5.0,6.0,2.0,0.0,2.0
47071,0.0,0.0,0.0,0.0,5.0,8.0,5.0,5.0,10.0,4.0,6.0,10.0,6.0,3.0,2.0,1.0
47073,0.0,0.0,5.0,1.0,0.0,1.0,24.0,20.0,10.0,18.0,17.0,16.0,12.0,13.0,6.0,3.0
47075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47077,0.0,0.0,0.0,0.0,0.0,4.0,16.0,17.0,9.0,5.0,5.0,10.0,7.0,1.0,3.0,1.0
47079,0.0,0.0,0.0,0.0,1.0,1.0,18.0,10.0,4.0,8.0,8.0,9.0,9.0,0.0,1.0,0.0
47081,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,8.0,0.0,9.0,14.0,5.0,2.0,2.0,1.0
47083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47089,0.0,0.0,0.0,0.0,0.0,10.0,19.0,17.0,20.0,17.0,29.0,22.0,26.0,8.0,9.0,2.0
47091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47093,6.0,0.0,16.0,17.0,14.0,53.0,122.0,78.0,93.0,125.0,193.0,269.0,191.0,94.0,51.0,13.0
47095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47097,0.0,0.0,0.0,5.0,4.0,5.0,14.0,8.0,8.0,17.0,6.0,7.0,5.0,2.0,0.0,1.0
47099,0.0,0.0,0.0,0.0,1.0,12.0,9.0,8.0,17.0,26.0,19.0,27.0,11.0,7.0,5.0,3.0
47101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47103,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,7.0,9.0,20.0,16.0,7.0,5.0,2.0,0.0
47105,0.0,0.0,3.0,0.0,5.0,2.0,8.0,10.0,11.0,14.0,17.0,21.0,22.0,14.0,7.0,1.0
47107,0.0,0.0,0.0,15.0,3.0,13.0,13.0,5.0,19.0,21.0,11.0,19.0,18.0,5.0,10.0,1.0
47109,0.0,0.0,0.0,0.0,0.0,6.0,15.0,6.0,12.0,2.0,3.0,6.0,4.0,3.0,0.0,1.0
47111,0.0,0.0,6.0,4.0,5.0,21.0,29.0,12.0,6.0,9.0,8.0,5.0,9.0,2.0,2.0,6.0
47113,0.0,0.0,2.0,15.0,1.0,10.0,50.0,82.0,32.0,30.0,37.0,44.0,17.0,4.0,4.0,1.0
47115,0.0,0.0,10.0,0.0,2.0,1.0,10.0,8.0,12.0,18.0,10.0,13.0,12.0,8.0,1.0,0.0
47117,0.0,0.0,0.0,2.0,1.0,5.0,3.0,5.0,7.0,9.0,13.0,12.0,25.0,2.0,2.0,3.0
47119,0.0,0.0,4.0,2.0,4.0,11.0,26.0,24.0,26.0,34.0,63.0,39.0,38.0,10.0,10.0,8.0
47121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47123,0.0,0.0,0.0,2.0,5.0,5.0,29.0,14.0,18.0,20.0,18.0,11.0,12.0,12.0,5.0,5.0
47125,0.0,0.0,11.0,6.0,12.0,15.0,52.0,18.0,15.0,32.0,36.0,47.0,38.0,12.0,6.0,3.0
47127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,6.0,7.0,4.0,5.0,2.0
47131,0.0,0.0,0.0,0.0,6.0,6.0,10.0,13.0,19.0,9.0,10.0,11.0,9.0,1.0,2.0,3.0
47133,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,17.0,16.0,1.0,5.0,5.0,1.0,0.0,1.0
47135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47141,0.0,0.0,2.0,2.0,9.0,15.0,31.0,35.0,31.0,19.0,22.0,13.0,19.0,8.0,2.0,1.0
47143,0.0,0.0,0.0,0.0,2.0,3.0,9.0,9.0,11.0,18.0,7.0,11.0,9.0,3.0,0.0,0.0
47145,0.0,0.0,0.0,0.0,1.0,4.0,13.0,7.0,9.0,21.0,22.0,33.0,28.0,4.0,3.0,3.0
47147,0.0,0.0,13.0,10.0,22.0,17.0,49.0,32.0,28.0,29.0,53.0,75.0,53.0,12.0,16.0,8.0
47149,0.0,0.0,31.0,35.0,34.0,44.0,70.0,38.0,39.0,53.0,75.0,65.0,67.0,20.0,18.0,2.0
47151,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,6.0,10.0,18.0,6.0,2.0,2.0,2.0
47153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47155,0.0,0.0,4.0,3.0,3.0,18.0,37.0,13.0,24.0,27.0,34.0,49.0,27.0,12.0,15.0,2.0
47157,0.0,1.0,151.0,231.0,271.0,467.0,654.0,261.0,177.0,180.0,248.0,341.0,262.0,105.0,103.0,85.0
47159,0.0,0.0,0.0,1.0,1.0,6.0,15.0,2.0,6.0,8.0,5.0,7.0,3.0,0.0,2.0,0.0
47161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47163,0.0,0.0,4.0,1.0,0.0,12.0,75.0,61.0,39.0,128.0,167.0,126.0,71.0,26.0,22.0,12.0
47165,0.0,0.0,153.0,39.0,12.0,39.0,66.0,52.0,41.0,77.0,95.0,50.0,47.0,14.0,14.0,9.0
47167,0.0,0.0,7.0,11.0,8.0,11.0,34.0,14.0,6.0,20.0,7.0,13.0,14.0,2.0,4.0,8.0
47169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47177,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,5.0,13.0,15.0,25.0,7.0,1.0,2.0,0.0
47179,0.0,0.0,2.0,4.0,0.0,2.0,43.0,38.0,30.0,66.0,70.0,36.0,28.0,13.0,23.0,8.0
47181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47183,0.0,0.0,0.0,1.0,0.0,2.0,13.0,10.0,7.0,5.0,10.0,4.0,3.0,4.0,6.0,3.0
47185,0.0,0.0,0.0,1.0,2.0,3.0,10.0,11.0,23.0,21.0,8.0,11.0,10.0,2.0,2.0,3.0
47187,0.0,0.0,31.0,11.0,3.0,11.0,37.0,18.0,22.0,35.0,35.0,43.0,26.0,9.0,6.0,2.0
47189,0.0,0.0,11.0,16.0,14.0,15.0,29.0,14.0,26.0,36.0,47.0,62.0,41.0,9.0,12.0,2.0
48001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
